time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1656331210,ac71e7,43.679464307882014,-79.59714072091236,,,,AAL1746 ,True,False,False,2237,,,1656331209.968,1656331209.968
1656331210,a1094c,43.169952392578125,-79.12921994231465,165.6709374485019,309.0765985223856,-8.128,EDV4942 ,False,False,False,7135,4831.08,4930.14,1656331209.678,1656331209.997
1656331210,c01d3c,43.68185806274414,-79.62500993595569,,,,WSW748  ,True,False,False,0533,,,1656331209.903,1656331209.903
1656331210,c040c5,43.67265701293945,-79.61383198582848,,,,ROU1790 ,True,False,False,2231,,,1656331209.437,1656331209.437
1656331210,a3183d,43.28507995605469,-79.10373421602469,267.52868708425143,90.66107581158543,0.0,EDV5130 ,False,False,False,6257,10668.0,11056.62,1656331210.0,1656331210.0
1656331210,a73db7,43.13067626953125,-79.54676428506536,123.30032554992513,274.3070321860023,-0.32512,N566FF  ,False,False,False,3413,9144.0,9441.18,1656331209.968,1656331209.968
1656331210,c0636a,43.640716552734375,-79.29899703624636,70.28141055922472,252.09555249375177,5.8521600000000005,POE532  ,False,False,False,5537,457.20000000000005,441.96000000000004,1656331209.845,1656331209.888
1656331220,c0636a,43.63911437988281,-79.30691741233647,66.01140461105369,255.09734576096886,-2.9260800000000002,POE532  ,False,False,False,5537,449.58000000000004,441.96000000000004,1656331219.764,1656331219.996
1656331220,a73db7,43.131500244140625,-79.56183854923688,123.30032554992513,274.3070321860023,0.0,N566FF  ,False,False,False,3413,9144.0,9441.18,1656331219.976,1656331219.993
1656331220,c040c5,43.672143968485166,-79.61316244942799,,,,ROU1790 ,True,False,False,2231,144.78,,1656331218.436,1656331219.798
1656331220,a3183d,43.284759521484375,-79.07013649164242,268.0430969078552,90.65980706434596,-0.65024,EDV5130 ,False,False,False,6257,10675.62,11064.240000000002,1656331219.977,1656331219.984
1656331220,c07eda,43.881116964049255,-79.85648018973217,160.49086307532028,111.63088683651793,-4.55168,WJA520  ,False,False,False,7165,2689.86,2712.7200000000003,1656331219.872,1656331219.977
1656331220,c1e865,43.6943377478648,-79.63176727294922,,,,SAF208  ,True,False,False,,,,1656331218.435,1656331219.184
1656331220,c1e95a,43.68650436401367,-79.6230617789335,,,,SWP269  ,True,False,False,,,,1656331217.835,1656331217.835
1656331220,aa395b,43.00863492286811,-79.04774257114957,212.74918542261074,321.5782015455268,0.0,SKW3017 ,False,True,False,1150,10972.800000000001,11353.800000000001,1656331219.639,1656331219.888
1656331220,78149e,43.684364318847656,-79.64925011923145,50.948140167879416,226.63657704161673,0.0,CSN5051 ,True,False,False,4153,,,1656331219.54,1656331219.856
1656331220,c01e28,43.75602722167969,-79.54491193904431,88.41405265448492,226.17875916991122,-5.20192,ACA401  ,False,False,False,1076,685.8000000000001,685.8000000000001,1656331219.872,1656331219.996
1656331220,c04167,43.897613525390625,-79.45791555005451,89.46150098059933,326.49269351131,5.8521600000000005,CFYTY   ,False,False,False,6353,5212.08,5295.9,1656331219.749,1656331219.996
1656331220,a6f280,43.798160876257946,-79.44050380161832,83.38437427156838,254.24882633654695,0.0,LXJ547  ,False,False,False,4123,891.5400000000001,883.9200000000001,1656331219.865,1656331219.996
1656331220,c06973,43.90576171875,-80.31120832576306,50.66685802987195,29.167613379577794,2.27584,CGNYG   ,False,False,False,1200,891.5400000000001,891.5400000000001,1656331219.798,1656331219.914
1656331220,c08048,43.62117004394531,-79.71986282703489,117.28533456746361,165.78089828212597,4.55168,HRT119  ,False,False,False,6320,1440.18,1432.5600000000002,1656331219.872,1656331219.977
1656331220,c082c8,43.694349385924255,-79.6392386300223,8.052322282318313,63.43494882292201,0.0,RAG200  ,False,False,False,6337,144.78,137.16,1656331218.461,1656331219.29
1656331220,a70812,43.65953063964844,-79.62002776389897,85.861304655895,225.97102193107918,13.329920000000001,JIA5117 ,False,False,False,0546,220.98000000000002,198.12,1656331219.679,1656331219.889
1656331220,a1094c,43.17920232223252,-79.14472307477678,163.10065502699302,309.11139125395437,-7.80288,EDV4942 ,False,False,False,7135,4754.88,4846.32,1656331219.569,1656331219.976
1656331220,c07f2e,43.68863296508789,-79.6389983421148,,,,,True,False,False,3414,144.78,,1656331218.938,1656331219.68
1656331220,c01d3c,43.68149185180664,-79.62470653445223,,,,WSW748  ,True,False,False,0533,,,1656331219.872,1656331219.872
1656331220,ac71e7,43.678951263427734,-79.59647422613102,,,,AAL1746 ,True,False,False,2237,,,1656331219.976,1656331219.976
1656331220,a162fc,43.61773681640625,-79.25147477970563,241.21060766973727,45.95052149970131,-13.004800000000001,N189K   ,False,False,False,6640,5295.900000000001,5379.72,1656331219.996,1656331219.996
1656331220,c063c3,43.77589416503906,-80.17796716024708,92.12139385547191,178.39997528485225,-2.27584,CGLUG   ,False,False,False,0654,1371.6000000000001,1363.9800000000002,1656331219.64,1656331219.872
1656331220,c060b3,43.2879638671875,-79.08763796784154,126.63684580375909,343.4791078109965,-5.52704,POE118  ,False,False,False,4361,1965.96,1988.82,1656331219.54,1656331219.977
1656331220,c0371f,43.54270935058594,-79.77696618368458,127.73137939040716,267.2297842027998,0.0,WJA701  ,False,False,False,2244,2103.12,2110.74,1656331219.764,1656331219.968
1656331230,c063c3,43.767425537109375,-80.17764779024344,92.65135011782233,178.09084756700364,-2.27584,CGLUG   ,False,False,False,0654,1348.74,1341.1200000000001,1656331229.867,1656331229.867
1656331230,c060b3,43.297576904296875,-79.09166202988735,133.31645290393212,320.1661207185792,-6.1772800000000005,POE118  ,False,False,False,4361,1920.24,1973.58,1656331228.36,1656331229.948
1656331230,c0371f,43.54243469238281,-79.79255143986188,127.598705888605,269.07595464722726,4.8768,WJA701  ,False,False,False,2244,2141.2200000000003,2148.84,1656331229.719,1656331229.926
1656331230,c05bd5,43.68006134033203,-79.61900577988735,,,,,True,False,False,,,,1656331229.667,1656331229.667
1656331230,a162fc,43.630805581302965,-79.23287527901789,239.38622160031758,45.870689498434366,-12.679680000000001,N189K   ,False,False,False,6640,5173.9800000000005,5250.18,1656331229.011,1656331229.979
1656331230,c07eda,43.87785830740201,-79.837646484375,159.1395740848619,97.05609603790103,-3.90144,WJA520  ,False,False,False,7165,2651.76,2674.6200000000003,1656331229.803,1656331229.978
1656331230,a73db7,43.13218688964844,-79.57448560138079,123.30032554992513,274.3070321860023,0.32512,N566FF  ,False,False,False,3413,9144.0,9441.18,1656331228.445,1656331229.955
1656331230,c040c5,43.67160415649414,-79.61245869481286,,,,ROU1790 ,True,False,False,2231,,,1656331229.758,1656331229.758
1656331230,a3183d,43.28453063964844,-79.04177643531972,268.0430969078552,90.65980706434596,0.0,EDV5130 ,False,False,False,6257,10668.0,11056.62,1656331228.892,1656331229.955
1656331230,c0636a,43.63774186473782,-79.31474958147322,64.78318757855844,257.61924307119284,-4.22656,POE532  ,False,False,False,5537,426.72,419.1,1656331229.724,1656331229.979
1656331230,c1e7e3,43.66832668498411,-79.60408891950334,,,,,True,False,False,,,,1656331227.319,1656331227.319
1656331230,c1e95a,43.68680191040039,-79.62328533793607,,,,SWP269  ,True,False,False,,,,1656331228.624,1656331228.624
1656331230,78149e,43.68225860595703,-79.65231607126634,50.948140167879416,226.63657704161673,0.0,CSN5051 ,True,False,False,4153,,,1656331229.979,1656331229.979
1656331230,c04167,43.90342712402344,-79.46315321811409,85.46895266359518,326.78818329910763,9.10336,CFYTY   ,False,False,False,6353,5265.42,5303.52,1656331228.256,1656331229.948
1656331230,aa395b,43.0220947265625,-79.06189674554867,212.1630923934873,322.6855271483816,-0.97536,SKW3017 ,False,True,False,1150,10972.800000000001,11353.800000000001,1656331228.581,1656331229.999
1656331230,c038ac,43.67961502075195,-79.61788798487464,,,,ACA185  ,True,False,False,,,,1656331229.667,1656331229.667
1656331230,c01e28,43.75067138671875,-79.55276844113371,87.6866742115825,226.1885386092088,-4.22656,ACA401  ,False,False,False,1076,640.08,624.84,1656331229.724,1656331229.941
1656331230,c1e865,43.69405843443789,-79.63212694440568,,,,SAF208  ,True,False,False,,,,1656331227.704,1656331227.704
1656331230,c06973,43.90970003806938,-80.3082275390625,51.700982140319155,31.159304508344373,-1.6256000000000002,CGNYG   ,False,False,False,1200,899.1600000000001,891.5400000000001,1656331229.519,1656331229.724
1656331230,a6f280,43.796173095703125,-79.45025066996726,83.87961698518038,254.34421804115004,-0.32512,LXJ547  ,False,False,False,4123,891.5400000000001,883.9200000000001,1656331229.549,1656331229.802
1656331230,c08048,43.61078811904131,-79.71594674246654,122.95642089534813,164.21924669048462,3.5763200000000004,HRT119  ,False,False,False,6320,1478.28,1478.28,1656331229.812,1656331229.948
1656331230,a1094c,43.187164306640625,-79.15815486464385,200.22184272359965,306.9582261157156,-7.152640000000001,EDV4942 ,False,False,False,7135,4678.68,4876.8,1656331228.276,1656331229.949
1656331230,c07f2e,43.689205169677734,-79.63816798010538,,,,WEN3218 ,True,False,False,3414,,,1656331227.525,1656331229.812
1656331230,ac71e7,43.67830050193657,-79.59614345005582,,,,AAL1746 ,True,False,False,2237,,,1656331229.643,1656331229.643
1656331230,c01d3c,43.681256569038,-79.6244103567941,,,,WSW748  ,True,False,False,0533,,,1656331227.016,1656331227.016
1656331230,a70812,43.65403514797404,-79.62746756417414,87.30707316349044,224.52254622269044,13.655040000000001,JIA5117 ,False,False,False,0546,358.14000000000004,350.52000000000004,1656331229.423,1656331229.868
1656331230,c082c8,43.6947218038268,-79.63812691824779,8.98437821368179,66.37062226934319,-0.32512,RAG200  ,False,False,False,6337,152.4,137.16,1656331229.644,1656331229.978
1656331240,a70812,43.648169566009,-79.63518415178572,88.41405265448492,223.82124083008875,14.305280000000002,JIA5117 ,False,False,False,0546,495.3,495.3,1656331239.645,1656331239.998
1656331240,c08048,43.59998799986758,-79.71097673688615,129.36297653562508,157.3100270667433,5.8521600000000005,HRT119  ,False,False,False,6320,1516.38,1524.0,1656331239.814,1656331239.968
1656331240,a6f280,43.79411083156779,-79.46031842912947,83.38437427156838,254.24882633654695,-0.32512,LXJ547  ,False,False,False,4123,891.5400000000001,883.9200000000001,1656331239.578,1656331239.998
1656331240,c07f2e,43.689754486083984,-79.63736955509631,,,,WEN3218 ,True,False,False,3414,144.78,,1656331237.274,1656331239.697
1656331240,ac71e7,43.67753219604492,-79.59655406863192,,,,AAL1746 ,True,False,False,2237,,,1656331239.763,1656331239.763
1656331240,a1094c,43.19728088378906,-79.17527309683862,158.83744878187537,308.68878942486737,-8.45312,EDV4942 ,False,False,False,7135,4602.4800000000005,4686.3,1656331239.588,1656331239.988
1656331240,c082c8,43.694768356064614,-79.63799612862726,0.0,0.0,0.0,RAG200  ,False,False,False,6337,144.78,137.16,1656331239.763,1656331239.923
1656331240,c1e7e7,43.66703796386719,-79.62301387343297,,,,,True,False,False,,,,1656331239.185,1656331239.185
1656331240,c01d3c,43.68097686767578,-79.6240358574446,,,,WSW748  ,True,False,False,0533,152.4,,1656331234.924,1656331238.508
1656331240,c06973,43.91290283203125,-80.30520416969472,53.93817156793552,32.93223104134667,-0.32512,CGNYG   ,False,False,False,1200,891.5400000000001,883.9200000000001,1656331237.879,1656331239.198
1656331240,c07eda,43.87742614746094,-79.81771779614826,156.93577769274057,88.87301527452209,-6.1772800000000005,WJA520  ,False,False,False,7165,2613.6600000000003,2644.1400000000003,1656331239.931,1656331239.999
1656331240,c05bd5,43.68000411987305,-79.61916546488919,,,,ACA604  ,True,False,False,,,,1656331234.74,1656331234.74
1656331240,a162fc,43.64735412597656,-79.20938181322674,237.21614746347447,46.054404503521845,-12.679680000000001,N189K   ,False,False,False,6640,5052.06,5120.64,1656331239.985,1656331239.999
1656331240,c0371f,43.54244943392479,-79.80861118861606,128.32877502967423,273.4473868518652,9.10336,WJA701  ,False,False,False,2244,2209.8,2217.42,1656331239.814,1656331239.968
1656331240,c060b3,43.30975341796875,-79.09709131994913,125.42836815884004,341.34211152588045,-5.20192,POE118  ,False,False,False,4361,1866.9,1889.76,1656331239.644,1656331239.999
1656331240,c063c3,43.75924320544227,-80.17730712890625,92.63563838898504,178.4088597288054,-2.60096,CGLUG   ,False,False,False,0654,1325.88,1318.2600000000002,1656331239.645,1656331239.998
1656331240,c04167,43.9112548828125,-79.47037098019621,90.88785679738503,326.30993247402023,4.8768,CFYTY   ,False,False,False,6353,5318.76,5410.2,1656331239.895,1656331239.998
1656331240,c1e865,43.69442367553711,-79.63165283203125,,,,SAF208  ,True,False,False,,,,1656331239.697,1656331239.697
1656331240,78149e,43.68117141723633,-79.65378517328304,50.948140167879416,226.63657704161673,0.0,CSN5051 ,True,False,False,4153,,,1656331239.644,1656331239.644
1656331240,c1e95a,43.68708723682468,-79.62339673723494,,,,SWP269  ,True,False,False,,,,1656331237.003,1656331238.323
1656331240,aa395b,43.03898620605469,-79.07952596974923,210.0960575619564,321.362102176778,0.0,SKW3017 ,False,False,False,1150,10965.18,11346.18,1656331239.746,1656331239.968
1656331240,c038ac,43.67961502075195,-79.61788798487464,,,,ACA185  ,True,False,False,,,,1656331229.667,1656331238.923
1656331240,c01e28,43.74523098185911,-79.56076485770092,88.07966377372648,226.89338584574625,-4.55168,ACA401  ,False,False,False,1076,594.36,579.12,1656331239.578,1656331239.999
1656331240,a73db7,43.13310241699219,-79.59166770757628,123.30032554992513,274.3070321860023,0.0,N566FF  ,False,False,False,3413,9144.0,9441.18,1656331239.764,1656331239.988
1656331240,c040c5,43.67137585656118,-79.6118382045201,,,,ROU1790 ,True,False,False,2231,,,1656331239.999,1656331239.999
1656331240,a3183d,43.28417761851165,-79.00582449776789,268.5639122747535,90.76828815723471,-0.32512,EDV5130 ,False,False,False,6257,10668.0,11056.62,1656331239.985,1656331239.985
1656331240,c0636a,43.636671163268005,-79.3224661690848,63.44160451864603,261.6070748126075,-3.2512000000000003,POE532  ,False,False,False,5537,396.24,388.62,1656331239.578,1656331239.999
1656331240,c1e7e3,43.668331146240234,-79.60409120071768,,,,RED3    ,True,False,False,,,,1656331235.785,1656331238.039
